0,38.96063,-46.81912,62.52169,17.80774,-22.88734,18.48107,13.54675,0.77578,21.04839,5.31037,-2.01716,32.38515,31.91538,3309.20147,4345.11106,2946.19167,1170.53423,1257.35384,664.56907,628.12644,264.36755,437.72025,504.74101,234.18838,127.64914,794.22446,-182.62571,-36.69677,-145.43518,211.53045,-109.04316,-8.97879,-25.60675,7.12422,-61.20731,275.70866,258.72511,-943.74506,-570.51827,-339.12348,-198.18762,-126.81908,-104.75268,15.67530,-43.53359,48.82819,-1082.10198,432.58105,-453.87932,20.70500,54.44763,-10.31082,-12.49728,40.28048,-109.33701,768.10588,530.32516,316.63457,-36.81927,150.76708,-3.68943,-51.53673,21.68554,293.86554,-57.16206,-36.47755,232.21242,-104.82309,-12.50454,25.98144,-242.08390,-165.24630,-403.40445,25.91016,-13.11783,-20.98992,199.13195,-396.47959,-318.76043,-144.00195,11.65537,-339.22362,395.72662,16.28723,-53.70265,-47.31817,-123.15226,23.60089,179.03121,15.48327
0,30.37084,-96.40461,43.81431,-15.69144,-16.96318,-20.14749,-17.08590,-0.15203,1.55068,2.46470,1.46890,3.95637,65.02857,2366.31023,1406.21989,624.63264,1040.29029,151.08556,314.30669,129.76160,344.55529,61.94739,114.17083,251.17263,-169.46106,533.11570,467.26332,-33.09338,-72.36370,-25.19452,18.80758,-15.43898,46.94828,-0.36478,45.86036,136.11125,238.28636,-40.21286,54.58016,-99.86765,-34.94268,-21.81029,-16.55320,-13.90963,-12.29912,69.25437,819.56713,184.04511,-132.29137,18.47822,44.57095,22.67383,-14.44466,51.67398,-197.57613,13.35930,-159.71604,58.75644,-367.15684,5.41659,-29.38598,-1.25969,35.22033,-262.11851,-78.05256,60.63116,-50.94650,-23.40013,-32.91533,-4.13160,-64.51411,20.29186,-53.57354,3.85733,40.60759,-8.59659,-357.58457,-18.85925,-83.10376,-105.35411,108.86671,-39.76846,118.44923,157.12658,11.45602,27.88593,291.09994,5.72451,-41.79703,62.62641
0,32.69713,-3.13151,-48.05149,-22.80479,21.86328,-3.92566,-24.03551,0.88593,-11.50591,-7.07083,-5.23138,7.06070,37.45070,2656.94560,1575.79935,3169.80380,828.90615,1008.57998,500.91707,696.43759,607.13759,374.36229,478.24319,259.04422,88.78319,-344.42553,-65.51455,-237.46342,46.10899,35.35985,55.66360,83.29758,29.61872,-11.37054,-42.21308,82.79282,-469.30952,98.16235,-129.19229,87.48211,-54.13237,46.11032,-27.30179,-31.52235,8.54623,11.01242,18.81895,388.59203,-62.33547,29.01899,-17.35316,93.99063,69.73966,111.77506,21.31636,136.20030,7.06997,-17.09223,226.91032,-28.97522,17.81170,-37.20597,40.26980,-275.67574,138.31584,-113.43911,59.51493,-85.03432,26.06057,-16.21514,-299.58935,-60.04759,53.76273,-94.41950,-20.76644,-23.08757,20.23865,174.94804,-328.64150,85.87507,20.44196,-275.92022,58.92751,-27.12163,-1.72179,100.90585,-189.65130,-22.31978,5.02252,-14.87767
0,41.32133,13.44250,43.03088,5.96886,23.49145,-6.13667,-3.15060,0.87227,1.62631,2.39628,0.37326,3.08677,21.62021,3918.86023,1418.15527,1151.14951,435.66378,732.92252,293.75772,438.03688,192.04461,326.88190,303.63401,196.25705,112.30875,93.55450,201.15033,20.82387,-30.47493,51.94033,-57.01817,32.99844,-39.33432,23.74417,-43.44952,2.22115,-282.31363,29.77866,-48.05722,-68.26405,-3.64724,15.23928,-62.68934,-12.08342,-33.19747,-19.10408,41.72629,33.28677,-13.23214,-25.97970,66.13017,6.02093,-13.43314,-32.31159,1.85678,47.73381,95.54082,-135.52002,-17.30098,-130.18157,19.82194,-19.74194,5.51620,-369.76684,71.89840,-33.50986,-8.06782,-74.51004,-60.17587,-22.31473,152.34551,-67.19871,-89.61067,23.15650,49.04725,9.47520,-102.82595,-86.86370,-155.08249,-12.10368,5.77137,-74.45169,-1.82948,3.25596,-3.17137,-213.35126,-130.37769,-8.25073,335.41781,13.21364
1994,30.79621,-0.82969,-12.48380,-9.75390,-9.18924,10.40894,-33.07076,-1.51082,29.01132,15.47307,-6.74840,8.69349,26.42344,8098.50845,2807.54418,3522.42696,1223.68536,1516.49293,1502.28394,1237.34634,514.82796,721.06166,408.38642,643.34705,-150.67613,-271.01575,513.55769,-106.52961,128.24894,151.56701,145.16795,7.59621,-140.06687,-31.42825,-36.46747,47.22120,760.89925,504.94537,-294.65911,182.50846,-90.59470,-149.47795,-154.85302,-27.55071,6.11329,-56.20723,-239.98157,891.48384,162.43299,214.87041,62.63580,193.09403,71.31211,-28.23100,32.39834,303.90760,315.03086,181.05750,-73.57378,168.47635,-71.74932,13.58189,49.62833,-102.53318,25.34041,-337.69596,-10.95814,-153.01999,317.05002,-24.88335,-268.53314,-150.65946,10.82342,5.20027,151.06909,6.36953,85.23241,339.39343,-79.95767,262.02431,34.06428,-560.49918,73.69027,159.90305,-1.03138,122.19829,366.88309,-20.17113,173.51270,24.35759
0,46.00390,1.65803,44.49010,-5.69441,29.93763,-21.68074,6.46224,-4.42234,-2.05470,1.16164,-2.81114,-2.47850,63.45792,1552.72445,2230.24254,1104.98072,856.01810,308.27313,913.12413,451.19791,283.50400,186.53069,155.81328,375.97182,-16.73858,-428.81541,494.53008,187.94769,-134.79087,-62.25550,129.44901,19.78879,12.75692,-31.18973,41.46904,-151.15399,-184.55574,523.76219,-245.60098,514.18236,-129.21062,51.44351,-59.54513,6.36430,-18.11159,-99.08102,-5.91660,68.39744,102.31492,69.05788,-37.11149,91.99650,-35.36749,14.44990,-127.58733,-92.06687,608.48641,171.32695,73.60204,-10.81566,-51.38853,-31.95421,33.19945,101.13041,140.81435,95.97481,77.11850,-5.69796,9.20417,-127.50303,81.30773,176.58655,-53.34489,-15.86706,13.37848,-31.08979,-103.44769,69.41024,-98.42734,12.10140,-19.97973,32.83815,2.32614,-2.21809,-4.50656,-25.89412,-123.56481,-0.23159,20.87156,-1.10179
2004,35.57269,-1.93936,-14.06679,-27.00347,15.24032,32.68240,-34.05718,0.62239,-15.17423,8.13998,-11.36286,20.43672,49.53838,4949.32538,2201.68346,4276.10745,1167.31534,2111.62417,894.15626,2624.37293,878.02369,1235.99239,715.79359,426.04643,-172.96759,-409.44843,-727.05691,-309.11162,155.60576,-18.42652,-400.11403,340.82543,-34.97925,-179.93863,-115.35446,-13.07270,-49.66335,377.63740,-1061.37384,235.39742,-607.27953,164.10334,-309.72446,63.45068,211.22642,15.22060,-444.55132,-300.59382,-360.75449,67.01555,-339.92097,12.68675,605.48147,34.30452,9.43869,45.12758,821.89084,140.42330,457.74147,392.41653,-12.93166,-45.30120,56.59109,-241.71214,-107.83883,1.46313,478.94380,-334.53142,-80.58578,-37.47671,-248.92787,399.22574,-485.27179,-136.43963,28.66677,-6.82630,-795.45090,-14.63571,-498.55765,152.72586,54.52181,-544.50131,219.01979,126.35073,73.52823,55.77973,-348.86030,-0.46198,13.27925,33.92680
2004,44.61161,-61.96804,13.50811,7.36423,-12.39668,4.47686,-0.34718,-0.41328,19.88482,7.81450,-1.50505,10.03361,26.98734,1184.44246,1464.55220,1697.79544,544.31130,1397.74485,363.13062,248.95210,257.88725,204.63404,363.48453,254.13702,69.33804,671.11061,-400.27084,163.00447,270.34040,123.57245,3.36848,47.94328,-23.67044,50.56429,-35.80578,110.73785,136.01410,-75.79332,64.62037,-55.34736,27.44384,-14.93148,-65.75947,-5.29332,-37.41792,-39.89523,-73.74413,-63.80908,-247.20984,1.46376,-76.71423,27.92240,-24.32374,-18.89014,-49.41775,-15.37977,-125.84037,84.63320,-50.30791,-41.53560,35.29890,20.29881,-44.11585,-125.98630,-21.06299,-134.40257,24.01758,-84.70821,23.42949,-1.67312,44.57325,84.56358,-87.57548,-3.08524,72.96865,-7.79854,44.64204,-53.35992,-192.14829,1.68382,22.19321,-23.12058,155.00370,89.62835,-4.02592,70.01216,100.49815,12.53698,2.24238,0.14292
0,46.02158,7.71848,20.32025,-2.33380,-27.06205,10.51450,-22.92607,-17.24170,18.59606,-7.16534,-2.90265,1.82908,21.45488,2672.61064,1174.65501,1638.66061,1175.01876,789.99794,631.13281,690.08756,395.72754,414.65423,280.74870,196.51890,131.76134,256.23015,-477.68859,212.10683,73.53893,81.30786,-82.69987,76.08584,-79.73948,4.37396,-30.67012,77.56174,-346.67946,-504.00291,-329.57763,481.62246,18.70469,-111.73334,-105.19884,4.79409,6.50228,-40.73334,-141.21340,109.81148,-17.47395,-30.30920,22.90068,-66.36833,58.34536,72.98336,-63.35824,-0.11133,-267.73546,-135.15970,-70.73384,-112.88230,-35.13140,-51.56736,-12.69266,-687.28500,163.85390,-101.36138,-168.77563,0.63442,21.78221,-48.73691,27.09000,94.53970,-54.50981,-57.34047,-58.83707,-4.57938,519.84068,173.55332,-207.00177,197.30153,38.89486,-47.27082,91.08809,32.09537,4.10207,42.02955,-108.02797,4.38967,204.03113,-0.46830
0,42.25003,1.45197,7.89895,2.66710,-26.70416,-18.97185,2.51330,-5.02911,10.98200,1.18881,3.67784,4.14219,63.90085,2777.39558,2386.86832,1040.28615,1090.15045,540.82392,466.12102,365.41148,352.01587,259.98554,178.98632,281.78998,70.77945,300.77836,-265.67584,145.74935,35.82140,55.83568,80.01185,27.62854,53.20944,-6.83275,36.24101,153.29983,-350.09862,-131.50783,-13.23018,-104.26141,40.56929,40.60326,-11.10369,1.38572,-3.99757,-27.72714,180.89210,-112.54859,-35.72413,-110.88137,46.37580,-9.31254,17.00483,-34.38772,-66.29098,64.59432,-130.73173,-57.09271,-196.84694,-97.88664,-41.90283,-38.11906,-15.92607,-53.47780,-15.16436,-14.29750,-105.78827,48.57280,-47.89329,-20.50203,55.18470,143.36888,103.34441,14.81567,-9.28858,-14.27340,-57.51968,46.26006,33.57636,-52.47042,35.40035,-155.12959,79.92045,-20.40892,0.93567,-70.74503,66.70526,21.10598,-64.36593,25.54692
2007,50.69727,26.06061,56.15179,0.02217,-25.53284,-22.34406,13.12639,0.69682,7.57460,3.80587,-3.52627,-1.16349,17.38215,780.90816,1754.26712,579.64853,859.97769,230.74697,279.45025,168.07005,301.85257,125.50065,128.11039,211.03709,-19.20710,321.83502,489.59447,214.25127,50.25051,-21.69076,28.59762,1.99250,36.84496,-14.36983,27.85402,-79.58665,112.69992,605.81682,-53.48407,-68.40628,-16.23929,27.11948,-26.66887,5.25755,-11.19945,-27.40516,207.76515,138.59074,-50.98258,-8.44138,-34.47079,26.17370,-0.57051,-25.55815,-64.04045,-12.98079,-75.15170,-4.45014,-211.00355,-8.24272,-19.52517,-0.15589,-6.05769,46.46695,-42.16610,-19.21163,-18.37891,1.42775,-34.06160,11.33148,-34.68013,-73.37434,-68.39165,14.54571,-5.82453,4.83138,-56.35988,-19.28844,-60.30747,85.76602,12.81240,-6.80470,75.39407,10.65840,-0.35726,-18.22719,-33.91657,-9.28296,-65.78526,-9.38779
2003,28.31151,-144.25155,62.79920,-10.83028,17.74505,29.28683,-29.92324,15.11244,-30.33075,12.40373,-10.92009,-10.77566,53.41948,3143.06823,5897.82944,6427.69810,2640.56116,2195.05902,1337.13747,1517.57256,1228.36735,703.42402,825.57940,409.16496,-198.44050,-970.59821,585.10200,-1152.29405,-795.93515,-12.69500,-246.06144,92.95316,-25.59748,129.07650,-137.00093,461.99689,-251.12660,-1019.55210,-562.73781,895.33224,-133.54818,41.64425,-366.16495,-86.10874,-29.45805,215.27742,-919.02737,1457.93357,-1131.01552,55.14040,-348.25572,430.09652,-514.44315,74.35496,-153.59081,92.83450,492.08373,2059.03626,519.49119,505.33227,176.60446,74.48809,124.10991,31.69128,-707.40450,699.90879,486.76089,-193.01613,94.55434,-60.08303,-36.96559,808.07130,-1274.68260,63.67626,-5.57276,-13.55845,-262.59299,84.27838,-1194.80507,0.26190,84.65849,-11.79571,208.83866,224.37777,-35.76092,-116.35443,10.41833,-10.24562,61.32228,12.24782
0,40.77878,-36.23938,-34.70761,57.59188,-23.06778,-7.25150,1.74599,11.45245,-2.75360,1.94356,11.61814,-3.10344,47.81371,3544.72750,5065.49480,2346.45187,1024.83839,2002.58653,757.38725,880.17401,637.85089,306.68830,631.52456,186.66883,128.28119,694.92502,-207.37925,101.02604,-2.41784,107.59445,154.27706,-137.65440,-12.43389,90.11330,-37.28713,128.27943,231.86835,-140.07375,232.23572,-292.68552,-117.74956,-444.14462,-35.69795,129.01898,-35.10796,21.56857,428.95718,-76.17037,-257.31147,-178.45933,61.98405,52.92194,27.62936,-24.85384,-69.06651,355.00279,881.48553,-40.09806,254.01243,71.56040,-21.80088,-100.78900,71.21284,-571.10456,-82.41909,-19.34637,-2.21193,656.06356,-12.23890,0.71860,-174.03616,-870.37538,-202.78266,-2.25313,-23.37064,-46.14181,439.44091,-52.40120,-44.83485,-59.37235,27.67049,-109.51337,-259.90373,89.70362,-1.04263,413.12566,-153.86568,45.39333,-44.70575,19.70543
0,53.81853,0.14866,45.22174,4.00901,-12.53370,-13.53855,3.49183,1.09409,-5.12922,-5.14271,0.89244,8.49694,4.72709,795.25562,695.87464,623.52599,514.07090,348.72591,294.03761,183.96961,256.35663,152.28586,129.86231,139.57707,10.08606,-14.29315,-11.02886,109.48636,-17.45082,50.48988,34.86606,2.15744,32.29395,-13.38747,-4.72799,-4.52645,71.28785,65.78745,-159.08840,-11.96588,5.80710,-22.07338,-17.52478,-4.14019,-0.82766,3.69171,113.13776,12.54638,-118.77251,-19.65447,16.47578,-22.40867,30.16426,2.41357,-14.34787,-0.23917,-2.77387,-101.80259,91.74404,0.11198,25.15342,9.30942,-6.52915,-85.99629,89.94027,5.55098,22.98057,19.27633,23.12331,-8.02668,-64.04797,-90.49827,-46.34419,16.79043,0.30995,0.55705,44.86022,60.08522,-66.42136,23.24747,2.21287,12.02567,16.64849,4.63578,-1.16661,34.42588,-38.05087,-1.54769,-39.68639,-0.84212
0,40.24760,26.27546,-46.27299,-0.53341,16.17501,-0.33259,-2.80427,-3.67008,3.59251,8.17653,-5.61814,-5.29271,18.93944,3017.00300,3375.29260,2634.23874,1701.25365,1368.42795,886.54409,766.35428,435.29501,438.29284,439.05486,401.54560,-29.32723,-1442.40037,-790.35422,243.41258,-83.49784,280.54020,-45.59181,42.68609,-10.70223,-53.38559,-19.71312,37.31406,126.22841,732.11115,-297.41714,-147.65296,-26.72884,183.93703,-65.70032,13.06668,54.43108,80.39762,113.22732,181.88141,-379.93171,50.23094,-4.71194,100.52479,5.39387,-13.38879,41.86288,-294.07435,18.21314,88.01661,47.50129,50.26969,-138.83497,71.69878,-13.46053,-485.41288,118.94652,84.25727,46.42668,-59.20044,54.67451,-1.49632,-127.90296,-209.05235,-205.29324,68.20384,-51.37716,-5.96393,-166.18755,152.27856,162.05622,289.05344,0.69169,-205.25487,-117.50275,-48.78344,-1.56353,230.56068,-123.85391,18.00881,341.46302,-15.84286
2006,51.57991,-12.99167,23.54513,-9.08928,-12.21124,-24.10833,10.41187,-6.80374,10.75268,-4.28962,-0.50710,1.27354,6.67151,994.06506,694.53614,366.66403,538.07211,299.47413,314.77189,536.46109,238.12261,225.01872,114.91819,204.16824,3.85194,-374.10490,-23.98326,-2.57237,-71.17469,-54.30262,-10.05505,19.63410,-6.52501,-21.22184,17.06251,23.90777,-44.15199,138.59513,-117.01854,132.24451,7.89291,65.87113,10.64044,10.87567,-22.80343,5.10850,-18.36754,-1.36306,76.34399,94.74687,2.81596,29.12702,-7.11457,5.75436,15.11371,-26.93593,111.52029,-120.81775,20.41360,-86.54363,7.99857,-2.53511,-8.70360,-83.85402,184.76549,-4.63276,64.65937,45.39055,58.58268,2.67844,-161.51171,-24.48148,9.94854,-33.28692,-0.81470,4.27432,-126.13572,146.96590,-72.62178,0.00473,-4.44039,-139.81623,-18.42167,8.63866,5.27545,6.87315,-107.16235,-2.05662,-1.62798,-7.73254
1972,43.32504,4.34634,60.42821,-4.43437,-25.38699,-6.36242,-19.66672,-1.05098,14.73721,3.04203,-0.02932,2.40174,28.24675,1647.74052,956.66786,727.25366,954.22004,461.24730,454.22109,334.92221,316.92139,233.77694,140.29434,357.36521,-16.42304,-367.88296,126.06963,96.10055,-49.44398,41.33307,31.79975,29.63357,28.52234,11.63340,44.14641,39.61605,-38.36375,256.86782,-244.40173,132.73402,22.14578,106.90445,-18.30339,2.30278,5.04343,9.71193,182.34921,140.07523,-37.50810,-35.36918,-27.25067,62.60814,50.57849,-7.63705,23.42788,-111.69227,127.95497,-80.69287,83.13737,36.72208,6.52961,7.52952,0.53452,-85.13203,41.17739,13.43657,-28.05810,27.21082,32.55940,6.14689,-25.15376,169.20022,-53.54512,-50.53535,6.02526,-6.73473,-205.90555,62.60897,-133.20757,-50.42549,21.58740,-105.68238,11.45792,53.16384,2.95602,-43.69337,50.79945,-0.74650,-28.78267,3.55300
2002,46.96076,5.33483,26.43493,13.01160,28.73885,-14.35030,-8.37821,-8.39730,1.81878,2.81200,2.64363,-5.78836,36.86009,2312.42369,2735.47566,1329.19562,1113.93342,808.11747,556.60472,531.50589,402.39429,392.63598,265.27948,460.70081,62.99975,124.00577,19.48037,-186.80077,-36.18459,34.00567,26.63079,14.90921,-18.77462,18.61392,3.44134,75.27732,-185.05433,135.24271,-162.43582,50.11832,25.01135,38.77305,-156.25903,22.20712,58.80862,26.48863,363.44203,240.24548,71.20339,74.00209,-1.40220,20.03737,-41.47557,-36.52902,3.54762,103.89222,102.12974,-333.04743,-30.99549,-127.19925,33.25956,31.01851,16.09252,-62.59015,57.54335,-22.88228,-81.49101,-43.49479,83.27574,-0.02447,58.68046,2.45733,241.93614,5.37256,-12.37026,-7.66763,-187.86127,-138.16756,46.40486,83.50227,-0.42336,-108.37011,-59.66162,68.86330,3.54562,-19.09333,-227.16992,-6.62040,-18.21718,-17.12725
